Date,Relative Humidity (%),District
2002-05-18,69.44,BOKHTAR
2002-05-19,63.12,BOKHTAR
2002-05-20,56.81,BOKHTAR
2002-05-21,55.75,BOKHTAR
2002-05-22,61.5,BOKHTAR
2002-05-23,50.44,BOKHTAR
2002-05-24,61.5,BOKHTAR
2002-05-25,60.19,BOKHTAR
2002-05-26,46.0,BOKHTAR
2002-05-27,47.81,BOKHTAR
2002-05-28,55.38,BOKHTAR
2002-05-29,58.38,BOKHTAR
2002-05-30,60.31,BOKHTAR
2002-05-31,58.31,BOKHTAR
2002-06-01,60.94,BOKHTAR
2002-06-02,63.12,BOKHTAR
2002-06-03,52.44,BOKHTAR
2002-06-04,43.0,BOKHTAR
2002-06-05,50.75,BOKHTAR
2002-06-06,52.94,BOKHTAR
2002-06-07,53.38,BOKHTAR
2002-06-08,48.81,BOKHTAR
2002-06-09,44.06,BOKHTAR
2002-06-10,36.62,BOKHTAR
2002-06-11,33.44,BOKHTAR
2002-06-12,50.62,BOKHTAR
2002-06-13,52.69,BOKHTAR
2002-06-14,52.12,BOKHTAR
2002-06-15,46.38,BOKHTAR
2002-06-16,44.44,BOKHTAR
2002-06-17,50.19,BOKHTAR
2002-06-18,59.81,BOKHTAR
2002-06-19,53.88,BOKHTAR
2002-06-20,59.12,BOKHTAR
2002-06-21,59.06,BOKHTAR
2002-06-22,51.88,BOKHTAR
2002-06-23,45.25,BOKHTAR
2002-06-24,45.0,BOKHTAR
2002-06-25,33.31,BOKHTAR
2002-06-26,31.12,BOKHTAR
2002-06-27,46.25,BOKHTAR
2002-06-28,51.56,BOKHTAR
2002-06-29,45.75,BOKHTAR
2002-06-30,34.38,BOKHTAR
2002-07-01,34.75,BOKHTAR
2002-07-02,35.5,BOKHTAR
2002-07-03,42.38,BOKHTAR
2002-07-04,48.88,BOKHTAR
2002-07-05,46.12,BOKHTAR
2002-07-06,41.88,BOKHTAR
2002-07-07,39.25,BOKHTAR
2002-07-08,30.69,BOKHTAR
2002-07-09,30.69,BOKHTAR
2002-07-10,36.44,BOKHTAR
2002-07-11,36.44,BOKHTAR
2002-07-12,43.62,BOKHTAR
2002-07-13,41.12,BOKHTAR
2002-07-14,40.44,BOKHTAR
2002-07-15,50.44,BOKHTAR
2002-07-16,46.0,BOKHTAR
2002-07-17,42.69,BOKHTAR
2002-07-18,29.69,BOKHTAR
2002-07-19,19.69,BOKHTAR
2002-07-20,19.94,BOKHTAR
2002-07-21,27.69,BOKHTAR
2002-07-22,34.94,BOKHTAR
2002-07-23,48.5,BOKHTAR
2002-07-24,54.88,BOKHTAR
2002-07-25,45.0,BOKHTAR
2002-07-26,36.38,BOKHTAR
2002-07-27,26.62,BOKHTAR
2002-07-28,28.31,BOKHTAR
2002-07-29,28.25,BOKHTAR
2002-07-30,26.06,BOKHTAR
2002-07-31,21.06,BOKHTAR
2002-08-01,25.75,BOKHTAR
2002-08-02,26.94,BOKHTAR
2002-08-03,36.69,BOKHTAR
2002-08-04,50.5,BOKHTAR
2002-08-05,43.19,BOKHTAR
2002-08-06,42.31,BOKHTAR
2002-08-07,42.38,BOKHTAR
2002-08-08,44.38,BOKHTAR
2002-08-09,50.0,BOKHTAR
2002-08-10,40.62,BOKHTAR
2002-08-11,36.69,BOKHTAR
2002-08-12,25.12,BOKHTAR
2002-08-13,21.81,BOKHTAR
2002-08-14,24.81,BOKHTAR
2002-08-15,41.38,BOKHTAR
2002-08-16,36.31,BOKHTAR
2002-08-17,34.19,BOKHTAR
2002-08-18,34.94,BOKHTAR
2002-08-19,34.88,BOKHTAR
2002-08-20,35.75,BOKHTAR
2002-08-21,40.81,BOKHTAR
2002-08-22,39.44,BOKHTAR
2002-08-23,42.19,BOKHTAR
2002-08-24,35.62,BOKHTAR
2002-08-25,42.0,BOKHTAR
2002-08-26,44.0,BOKHTAR
2002-08-27,42.81,BOKHTAR
2002-08-28,42.56,BOKHTAR
2002-08-29,37.69,BOKHTAR
2002-08-30,35.38,BOKHTAR
2002-08-31,30.0,BOKHTAR
2002-09-01,41.06,BOKHTAR
2002-09-02,39.19,BOKHTAR
2002-09-03,37.5,BOKHTAR
2002-09-04,45.75,BOKHTAR
2002-09-05,41.06,BOKHTAR
2002-09-06,44.38,BOKHTAR
2002-09-07,45.62,BOKHTAR
2002-09-08,49.31,BOKHTAR
2002-09-09,47.44,BOKHTAR
2002-09-10,45.5,BOKHTAR
2002-09-11,41.56,BOKHTAR
2002-09-12,49.44,BOKHTAR
2002-09-13,44.94,BOKHTAR
2002-09-14,39.56,BOKHTAR
2002-09-15,39.5,BOKHTAR
2002-09-16,41.75,BOKHTAR
2002-09-17,45.88,BOKHTAR
2002-09-18,51.75,BOKHTAR
2002-09-19,48.88,BOKHTAR
2002-09-20,42.25,BOKHTAR
2002-09-21,28.94,BOKHTAR
2002-09-22,31.94,BOKHTAR
2002-09-23,28.62,BOKHTAR
2002-09-24,26.0,BOKHTAR
2002-09-25,28.25,BOKHTAR
2002-09-26,26.06,BOKHTAR
2002-09-27,31.19,BOKHTAR
2002-09-28,35.56,BOKHTAR
2002-09-29,29.81,BOKHTAR
2002-09-30,33.94,BOKHTAR
2002-10-01,37.25,BOKHTAR
2002-10-02,57.94,BOKHTAR
2002-10-03,53.31,BOKHTAR
2002-10-04,52.44,BOKHTAR
2002-10-05,41.56,BOKHTAR
2002-10-06,36.62,BOKHTAR
2002-10-07,41.06,BOKHTAR
2002-10-08,44.19,BOKHTAR
2002-10-09,42.75,BOKHTAR
2002-10-10,32.25,BOKHTAR
2002-10-11,30.56,BOKHTAR
2002-10-12,32.12,BOKHTAR
2002-10-13,25.5,BOKHTAR
2002-10-14,34.69,BOKHTAR
2002-10-15,65.19,BOKHTAR
2002-10-16,66.81,BOKHTAR
2002-10-17,62.75,BOKHTAR
2002-10-18,51.25,BOKHTAR
2002-10-19,49.94,BOKHTAR
2002-10-20,51.88,BOKHTAR
2002-10-21,63.44,BOKHTAR
2002-10-22,50.5,BOKHTAR
2002-10-23,32.44,BOKHTAR
2002-10-24,32.12,BOKHTAR
2002-10-25,37.25,BOKHTAR
2002-10-26,47.56,BOKHTAR
2002-10-27,45.81,BOKHTAR
2002-10-28,43.81,BOKHTAR
2002-10-29,37.38,BOKHTAR
2002-10-30,50.75,BOKHTAR
2002-10-31,36.81,BOKHTAR
2002-11-01,40.62,BOKHTAR
2002-11-02,44.25,BOKHTAR
2002-11-03,37.38,BOKHTAR
2002-11-04,41.38,BOKHTAR
2002-11-05,51.81,BOKHTAR
2002-11-06,58.5,BOKHTAR
2002-11-07,47.88,BOKHTAR
2002-11-08,50.44,BOKHTAR
2002-11-09,73.06,BOKHTAR
2002-11-10,87.75,BOKHTAR
2002-11-11,91.12,BOKHTAR
2002-11-12,71.19,BOKHTAR
2002-11-13,62.38,BOKHTAR
2002-11-14,54.81,BOKHTAR
2002-11-15,45.31,BOKHTAR
2002-11-16,50.12,BOKHTAR
2002-11-17,45.0,BOKHTAR
2002-11-18,41.44,BOKHTAR
2002-11-19,37.12,BOKHTAR
2002-11-20,40.31,BOKHTAR
2002-11-21,40.31,BOKHTAR
2002-11-22,45.0,BOKHTAR
2002-11-23,53.62,BOKHTAR
2002-11-24,80.5,BOKHTAR
2002-11-25,78.38,BOKHTAR
2002-11-26,69.81,BOKHTAR
2002-11-27,73.06,BOKHTAR
2002-11-28,74.0,BOKHTAR
2002-11-29,67.81,BOKHTAR
2002-11-30,65.94,BOKHTAR
2002-12-01,41.62,BOKHTAR
2002-12-02,57.75,BOKHTAR
2002-12-03,77.75,BOKHTAR
2002-12-04,65.31,BOKHTAR
2002-12-05,70.88,BOKHTAR
2002-12-06,91.94,BOKHTAR
2002-12-07,86.81,BOKHTAR
2002-12-08,92.69,BOKHTAR
2002-12-09,95.38,BOKHTAR
2002-12-10,63.81,BOKHTAR
2002-12-11,59.38,BOKHTAR
2002-12-12,67.69,BOKHTAR
2002-12-13,65.75,BOKHTAR
2002-12-14,58.0,BOKHTAR
2002-12-15,75.69,BOKHTAR
2002-12-16,83.31,BOKHTAR
2002-12-17,77.44,BOKHTAR
2002-12-18,82.69,BOKHTAR
2002-12-19,79.19,BOKHTAR
2002-12-20,95.81,BOKHTAR
2002-12-21,89.06,BOKHTAR
2002-12-22,86.5,BOKHTAR
2002-12-23,80.06,BOKHTAR
2002-12-24,95.19,BOKHTAR
2002-12-25,92.38,BOKHTAR
2002-12-26,89.19,BOKHTAR
2002-12-27,54.88,BOKHTAR
2002-12-28,75.31,BOKHTAR
2002-12-29,95.19,BOKHTAR
2002-12-30,98.62,BOKHTAR
2002-12-31,96.31,BOKHTAR
2003-01-01,98.12,BOKHTAR
2003-01-02,97.94,BOKHTAR
2003-01-03,98.06,BOKHTAR
2003-01-04,98.44,BOKHTAR
2003-01-05,98.5,BOKHTAR
2003-01-06,99.44,BOKHTAR
2003-01-07,99.62,BOKHTAR
2003-01-08,95.31,BOKHTAR
2003-01-09,82.75,BOKHTAR
2003-01-10,91.19,BOKHTAR
2003-01-11,87.75,BOKHTAR
2003-01-12,86.44,BOKHTAR
2003-01-13,89.5,BOKHTAR
2003-01-14,85.44,BOKHTAR
2003-01-15,72.31,BOKHTAR
2003-01-16,78.19,BOKHTAR
2003-01-17,72.56,BOKHTAR
2003-01-18,83.75,BOKHTAR
2003-01-19,75.56,BOKHTAR
2003-01-20,70.69,BOKHTAR
2003-01-21,92.69,BOKHTAR
2003-01-22,91.06,BOKHTAR
2003-01-23,93.19,BOKHTAR
2003-01-24,84.12,BOKHTAR
2003-01-25,80.19,BOKHTAR
2003-01-26,71.44,BOKHTAR
2003-01-27,81.75,BOKHTAR
2003-01-28,83.69,BOKHTAR
2003-01-29,93.69,BOKHTAR
2003-01-30,97.56,BOKHTAR
2003-01-31,97.75,BOKHTAR
2003-02-01,90.06,BOKHTAR
2003-02-02,88.31,BOKHTAR
2003-02-03,96.94,BOKHTAR
2003-02-04,96.0,BOKHTAR
2003-02-05,84.38,BOKHTAR
2003-02-06,93.38,BOKHTAR
2003-02-07,89.25,BOKHTAR
2003-02-08,93.12,BOKHTAR
2003-02-09,83.44,BOKHTAR
2003-02-10,68.81,BOKHTAR
2003-02-11,66.56,BOKHTAR
2003-02-12,61.06,BOKHTAR
2003-02-13,93.31,BOKHTAR
2003-02-14,93.88,BOKHTAR
2003-02-15,88.56,BOKHTAR
2003-02-16,81.12,BOKHTAR
2003-02-17,70.44,BOKHTAR
2003-02-18,84.81,BOKHTAR
2003-02-19,97.75,BOKHTAR
2003-02-20,93.25,BOKHTAR
2003-02-21,94.62,BOKHTAR
2003-02-22,88.12,BOKHTAR
2003-02-23,94.5,BOKHTAR
2003-02-24,98.44,BOKHTAR
2003-02-25,97.5,BOKHTAR
2003-02-26,94.62,BOKHTAR
2003-02-27,91.19,BOKHTAR
2003-02-28,88.69,BOKHTAR
2003-03-01,75.38,BOKHTAR
2003-03-02,67.62,BOKHTAR
2003-03-03,93.25,BOKHTAR
2003-03-04,93.44,BOKHTAR
2003-03-05,95.38,BOKHTAR
2003-03-06,98.06,BOKHTAR
2003-03-07,90.62,BOKHTAR
2003-03-08,92.25,BOKHTAR
2003-03-09,94.25,BOKHTAR
2003-03-10,82.81,BOKHTAR
2003-03-11,81.5,BOKHTAR
2003-03-12,75.19,BOKHTAR
2003-03-13,66.12,BOKHTAR
2003-03-14,77.75,BOKHTAR
2003-03-15,91.31,BOKHTAR
2003-03-16,78.5,BOKHTAR
2003-03-17,80.44,BOKHTAR
2003-03-18,92.44,BOKHTAR
2003-03-19,86.0,BOKHTAR
2003-03-20,68.69,BOKHTAR
2003-03-21,70.94,BOKHTAR
2003-03-22,88.69,BOKHTAR
2003-03-23,78.75,BOKHTAR
2003-03-24,95.44,BOKHTAR
2003-03-25,93.75,BOKHTAR
2003-03-26,88.62,BOKHTAR
2003-03-27,81.38,BOKHTAR
2003-03-28,76.0,BOKHTAR
2003-03-29,76.19,BOKHTAR
2003-03-30,81.75,BOKHTAR
2003-03-31,73.56,BOKHTAR
2003-04-01,74.62,BOKHTAR
2003-04-02,79.62,BOKHTAR
2003-04-03,87.56,BOKHTAR
2003-04-04,74.5,BOKHTAR
2003-04-05,72.88,BOKHTAR
2003-04-06,85.94,BOKHTAR
2003-04-07,87.0,BOKHTAR
2003-04-08,86.25,BOKHTAR
2003-04-09,72.69,BOKHTAR
2003-04-10,68.0,BOKHTAR
2003-04-11,57.0,BOKHTAR
2003-04-12,51.75,BOKHTAR
2003-04-13,56.38,BOKHTAR
2003-04-14,59.75,BOKHTAR
2003-04-15,88.06,BOKHTAR
2003-04-16,82.12,BOKHTAR
2003-04-17,78.5,BOKHTAR
2003-04-18,92.75,BOKHTAR
2003-04-19,86.81,BOKHTAR
2003-04-20,83.5,BOKHTAR
2003-04-21,81.06,BOKHTAR
2003-04-22,81.38,BOKHTAR
2003-04-23,83.44,BOKHTAR
2003-04-24,86.25,BOKHTAR
2003-04-25,82.56,BOKHTAR
2003-04-26,81.06,BOKHTAR
2003-04-27,78.75,BOKHTAR
2003-04-28,55.31,BOKHTAR
2003-04-29,56.56,BOKHTAR
2003-04-30,61.44,BOKHTAR
2003-05-01,59.19,BOKHTAR
2003-05-02,60.0,BOKHTAR
2003-05-03,53.5,BOKHTAR
2003-05-04,50.75,BOKHTAR
2003-05-05,61.19,BOKHTAR
2003-05-06,54.44,BOKHTAR
2003-05-07,56.44,BOKHTAR
2003-05-08,52.62,BOKHTAR
2003-05-09,48.06,BOKHTAR
2003-05-10,48.75,BOKHTAR
2003-05-11,54.12,BOKHTAR
2003-05-12,48.62,BOKHTAR
2003-05-13,50.12,BOKHTAR
2003-05-14,55.31,BOKHTAR
2003-05-15,65.0,BOKHTAR
2003-05-16,70.31,BOKHTAR
2003-05-17,68.94,BOKHTAR
2003-05-18,67.5,BOKHTAR
2003-05-19,59.06,BOKHTAR
2003-05-20,56.0,BOKHTAR
2003-05-21,62.31,BOKHTAR
2003-05-22,67.38,BOKHTAR
2003-05-23,58.94,BOKHTAR
2003-05-24,52.62,BOKHTAR
2003-05-25,46.06,BOKHTAR
2003-05-26,57.25,BOKHTAR
2003-05-27,61.19,BOKHTAR
2003-05-28,55.88,BOKHTAR
2003-05-29,56.94,BOKHTAR
2003-05-30,75.94,BOKHTAR
2003-05-31,86.94,BOKHTAR
2003-06-01,71.44,BOKHTAR
2003-06-02,65.25,BOKHTAR
2003-06-03,61.69,BOKHTAR
2003-06-04,52.25,BOKHTAR
2003-06-05,49.56,BOKHTAR
2003-06-06,43.25,BOKHTAR
2003-06-07,37.38,BOKHTAR
2003-06-08,37.0,BOKHTAR
2003-06-09,40.56,BOKHTAR
2003-06-10,35.38,BOKHTAR
2003-06-11,36.94,BOKHTAR
2003-06-12,51.5,BOKHTAR
2003-06-13,50.56,BOKHTAR
2003-06-14,44.44,BOKHTAR
2003-06-15,39.06,BOKHTAR
2003-06-16,38.19,BOKHTAR
2003-06-17,36.06,BOKHTAR
2003-06-18,51.31,BOKHTAR
2003-06-19,39.19,BOKHTAR
2003-06-20,35.25,BOKHTAR
2003-06-21,33.31,BOKHTAR
2003-06-22,39.62,BOKHTAR
2003-06-23,39.94,BOKHTAR
2003-06-24,35.69,BOKHTAR
2003-06-25,27.5,BOKHTAR
2003-06-26,31.75,BOKHTAR
2003-06-27,38.94,BOKHTAR
2003-06-28,38.25,BOKHTAR
2003-06-29,38.69,BOKHTAR
2003-06-30,35.25,BOKHTAR
2003-07-01,38.38,BOKHTAR
2003-07-02,29.0,BOKHTAR
2003-07-03,21.38,BOKHTAR
2003-07-04,18.62,BOKHTAR
2003-07-05,21.44,BOKHTAR
2003-07-06,24.25,BOKHTAR
2003-07-07,32.5,BOKHTAR
2003-07-08,38.25,BOKHTAR
2003-07-09,35.81,BOKHTAR
2003-07-10,26.62,BOKHTAR
2003-07-11,28.56,BOKHTAR
2003-07-12,26.56,BOKHTAR
2003-07-13,35.25,BOKHTAR
2003-07-14,33.56,BOKHTAR
2003-07-15,21.0,BOKHTAR
2003-07-16,27.88,BOKHTAR
2003-07-17,33.69,BOKHTAR
2003-07-18,37.06,BOKHTAR
2003-07-19,35.88,BOKHTAR
2003-07-20,36.19,BOKHTAR
2003-07-21,39.62,BOKHTAR
2003-07-22,43.38,BOKHTAR
2003-07-23,49.56,BOKHTAR
2003-07-24,45.06,BOKHTAR
2003-07-25,40.0,BOKHTAR
2003-07-26,39.19,BOKHTAR
2003-07-27,44.75,BOKHTAR
2003-07-28,47.62,BOKHTAR
2003-07-29,47.06,BOKHTAR
2003-07-30,39.75,BOKHTAR
2003-07-31,39.75,BOKHTAR
2003-08-01,31.62,BOKHTAR
2003-08-02,27.06,BOKHTAR
2003-08-03,28.38,BOKHTAR
2003-08-04,29.44,BOKHTAR
2003-08-05,32.06,BOKHTAR
2003-08-06,36.19,BOKHTAR
2003-08-07,33.56,BOKHTAR
2003-08-08,24.38,BOKHTAR
2003-08-09,35.69,BOKHTAR
2003-08-10,35.81,BOKHTAR
2003-08-11,21.94,BOKHTAR
2003-08-12,38.38,BOKHTAR
2003-08-13,40.69,BOKHTAR
2003-08-14,37.62,BOKHTAR
2003-08-15,37.94,BOKHTAR
2003-08-16,28.12,BOKHTAR
2003-08-17,28.88,BOKHTAR
2003-08-18,38.69,BOKHTAR
2003-08-19,41.38,BOKHTAR
2003-08-20,34.44,BOKHTAR
2003-08-21,35.69,BOKHTAR
2003-08-22,43.0,BOKHTAR
2003-08-23,44.0,BOKHTAR
2003-08-24,41.44,BOKHTAR
2003-08-25,31.88,BOKHTAR
2003-08-26,26.38,BOKHTAR
2003-08-27,25.88,BOKHTAR
2003-08-28,27.0,BOKHTAR
2003-08-29,30.12,BOKHTAR
2003-08-30,32.94,BOKHTAR
2003-08-31,30.56,BOKHTAR
2003-09-01,21.5,BOKHTAR
2003-09-02,13.31,BOKHTAR
2003-09-03,20.81,BOKHTAR
2003-09-04,40.81,BOKHTAR
2003-09-05,52.25,BOKHTAR
2003-09-06,44.75,BOKHTAR
2003-09-07,45.81,BOKHTAR
2003-09-08,43.06,BOKHTAR
2003-09-09,29.12,BOKHTAR
2003-09-10,32.69,BOKHTAR
2003-09-11,36.31,BOKHTAR
2003-09-12,46.0,BOKHTAR
2003-09-13,44.38,BOKHTAR
2003-09-14,37.06,BOKHTAR
2003-09-15,33.5,BOKHTAR
2003-09-16,43.31,BOKHTAR
2003-09-17,47.81,BOKHTAR
2003-09-18,56.81,BOKHTAR
2003-09-19,50.25,BOKHTAR
2003-09-20,53.31,BOKHTAR
2003-09-21,54.25,BOKHTAR
2003-09-22,47.88,BOKHTAR
2003-09-23,30.06,BOKHTAR
2003-09-24,28.19,BOKHTAR
2003-09-25,30.25,BOKHTAR
2003-09-26,31.19,BOKHTAR
2003-09-27,23.81,BOKHTAR
2003-09-28,36.31,BOKHTAR
2003-09-29,42.81,BOKHTAR
2003-09-30,30.75,BOKHTAR
2003-10-01,31.56,BOKHTAR
2003-10-02,45.5,BOKHTAR
2003-10-03,73.69,BOKHTAR
2003-10-04,52.38,BOKHTAR
2003-10-05,39.56,BOKHTAR
2003-10-06,41.81,BOKHTAR
2003-10-07,38.81,BOKHTAR
2003-10-08,40.69,BOKHTAR
2003-10-09,55.56,BOKHTAR
2003-10-10,51.5,BOKHTAR
2003-10-11,39.94,BOKHTAR
2003-10-12,48.81,BOKHTAR
2003-10-13,46.62,BOKHTAR
2003-10-14,39.56,BOKHTAR
2003-10-15,39.94,BOKHTAR
2003-10-16,42.0,BOKHTAR
2003-10-17,59.81,BOKHTAR
2003-10-18,62.81,BOKHTAR
2003-10-19,55.19,BOKHTAR
2003-10-20,57.81,BOKHTAR
2003-10-21,58.12,BOKHTAR
2003-10-22,48.88,BOKHTAR
2003-10-23,43.31,BOKHTAR
2003-10-24,43.88,BOKHTAR
2003-10-25,58.31,BOKHTAR
2003-10-26,71.5,BOKHTAR
2003-10-27,53.38,BOKHTAR
2003-10-28,75.06,BOKHTAR
2003-10-29,84.38,BOKHTAR
2003-10-30,78.44,BOKHTAR
2003-10-31,85.0,BOKHTAR
2003-11-01,82.88,BOKHTAR
2003-11-02,81.69,BOKHTAR
2003-11-03,61.06,BOKHTAR
2003-11-04,47.19,BOKHTAR
2003-11-05,48.62,BOKHTAR
2003-11-06,51.88,BOKHTAR
2003-11-07,57.88,BOKHTAR
2003-11-08,82.0,BOKHTAR
2003-11-09,81.62,BOKHTAR
2003-11-10,93.88,BOKHTAR
2003-11-11,89.94,BOKHTAR
2003-11-12,67.31,BOKHTAR
2003-11-13,66.44,BOKHTAR
2003-11-14,64.75,BOKHTAR
2003-11-15,48.25,BOKHTAR
2003-11-16,51.44,BOKHTAR
2003-11-17,72.5,BOKHTAR
2003-11-18,63.5,BOKHTAR
2003-11-19,73.56,BOKHTAR
2003-11-20,77.12,BOKHTAR
2003-11-21,74.62,BOKHTAR
2003-11-22,47.69,BOKHTAR
2003-11-23,41.12,BOKHTAR
2003-11-24,49.94,BOKHTAR
2003-11-25,77.5,BOKHTAR
2003-11-26,90.12,BOKHTAR
2003-11-27,83.5,BOKHTAR
2003-11-28,83.44,BOKHTAR
2003-11-29,80.94,BOKHTAR
2003-11-30,77.0,BOKHTAR
2003-12-01,82.75,BOKHTAR
2003-12-02,83.12,BOKHTAR
2003-12-03,83.31,BOKHTAR
2003-12-04,83.56,BOKHTAR
2003-12-05,81.5,BOKHTAR
2003-12-06,67.0,BOKHTAR
2003-12-07,82.62,BOKHTAR
2003-12-08,97.0,BOKHTAR
2003-12-09,92.06,BOKHTAR
2003-12-10,73.5,BOKHTAR
2003-12-11,59.12,BOKHTAR
2003-12-12,58.94,BOKHTAR
2003-12-13,50.31,BOKHTAR
2003-12-14,59.56,BOKHTAR
2003-12-15,91.81,BOKHTAR
2003-12-16,96.38,BOKHTAR
2003-12-17,98.56,BOKHTAR
2003-12-18,93.06,BOKHTAR
2003-12-19,77.12,BOKHTAR
2003-12-20,76.25,BOKHTAR
2003-12-21,77.88,BOKHTAR
2003-12-22,70.81,BOKHTAR
2003-12-23,65.56,BOKHTAR
2003-12-24,73.44,BOKHTAR
2003-12-25,83.94,BOKHTAR
2003-12-26,93.5,BOKHTAR
2003-12-27,88.56,BOKHTAR
2003-12-28,87.31,BOKHTAR
2003-12-29,79.19,BOKHTAR
2003-12-30,82.25,BOKHTAR
2003-12-31,80.0,BOKHTAR
2004-01-01,82.19,BOKHTAR
2004-01-02,94.0,BOKHTAR
2004-01-03,91.25,BOKHTAR
2004-01-04,96.69,BOKHTAR
2004-01-05,98.0,BOKHTAR
2004-01-06,97.94,BOKHTAR
2004-01-07,97.75,BOKHTAR
2004-01-08,86.75,BOKHTAR
2004-01-09,93.0,BOKHTAR
2004-01-10,92.56,BOKHTAR
2004-01-11,98.25,BOKHTAR
2004-01-12,95.62,BOKHTAR
2004-01-13,92.69,BOKHTAR
2004-01-14,96.44,BOKHTAR
2004-01-15,96.25,BOKHTAR
2004-01-16,98.38,BOKHTAR
2004-01-17,90.88,BOKHTAR
2004-01-18,76.62,BOKHTAR
2004-01-19,62.56,BOKHTAR
2004-01-20,55.5,BOKHTAR
2004-01-21,79.75,BOKHTAR
2004-01-22,96.31,BOKHTAR
2004-01-23,99.25,BOKHTAR
2004-01-24,99.06,BOKHTAR
2004-01-25,99.25,BOKHTAR
2004-01-26,98.94,BOKHTAR
2004-01-27,97.94,BOKHTAR
2004-01-28,93.69,BOKHTAR
2004-01-29,94.06,BOKHTAR
2004-01-30,94.75,BOKHTAR
2004-01-31,95.81,BOKHTAR
2004-02-01,94.88,BOKHTAR
2004-02-02,85.38,BOKHTAR
2004-02-03,82.94,BOKHTAR
2004-02-04,94.5,BOKHTAR
2004-02-05,94.25,BOKHTAR
2004-02-06,92.19,BOKHTAR
2004-02-07,89.44,BOKHTAR
2004-02-08,93.69,BOKHTAR
2004-02-09,98.62,BOKHTAR
2004-02-10,95.25,BOKHTAR
2004-02-11,86.25,BOKHTAR
2004-02-12,87.56,BOKHTAR
2004-02-13,98.5,BOKHTAR
2004-02-14,96.81,BOKHTAR
2004-02-15,85.75,BOKHTAR
2004-02-16,89.19,BOKHTAR
2004-02-17,87.81,BOKHTAR
2004-02-18,95.81,BOKHTAR
2004-02-19,90.81,BOKHTAR
2004-02-20,93.38,BOKHTAR
2004-02-21,92.94,BOKHTAR
2004-02-22,87.38,BOKHTAR
2004-02-23,87.56,BOKHTAR
2004-02-24,96.38,BOKHTAR
2004-02-25,95.5,BOKHTAR
2004-02-26,92.25,BOKHTAR
2004-02-27,81.5,BOKHTAR
2004-02-28,79.44,BOKHTAR
2004-02-29,88.62,BOKHTAR
2004-03-01,88.25,BOKHTAR
2004-03-02,89.69,BOKHTAR
2004-03-03,79.56,BOKHTAR
2004-03-04,88.88,BOKHTAR
2004-03-05,91.62,BOKHTAR
2004-03-06,87.19,BOKHTAR
2004-03-07,69.0,BOKHTAR
2004-03-08,64.94,BOKHTAR
2004-03-09,66.69,BOKHTAR
2004-03-10,70.62,BOKHTAR
2004-03-11,80.44,BOKHTAR
2004-03-12,71.25,BOKHTAR
2004-03-13,69.25,BOKHTAR
2004-03-14,67.94,BOKHTAR
2004-03-15,65.25,BOKHTAR
2004-03-16,64.62,BOKHTAR
2004-03-17,74.75,BOKHTAR
2004-03-18,71.94,BOKHTAR
2004-03-19,71.06,BOKHTAR
2004-03-20,63.81,BOKHTAR
2004-03-21,59.81,BOKHTAR
2004-03-22,52.62,BOKHTAR
2004-03-23,51.44,BOKHTAR
2004-03-24,52.31,BOKHTAR
2004-03-25,53.69,BOKHTAR
2004-03-26,67.88,BOKHTAR
2004-03-27,60.19,BOKHTAR
2004-03-28,57.75,BOKHTAR
2004-03-29,71.81,BOKHTAR
2004-03-30,65.19,BOKHTAR
2004-03-31,59.75,BOKHTAR
2004-04-01,59.5,BOKHTAR
2004-04-02,75.38,BOKHTAR
2004-04-03,61.06,BOKHTAR
2004-04-04,52.56,BOKHTAR
2004-04-05,49.25,BOKHTAR
2004-04-06,46.44,BOKHTAR
2004-04-07,49.69,BOKHTAR
2004-04-08,54.62,BOKHTAR
2004-04-09,53.75,BOKHTAR
2004-04-10,50.62,BOKHTAR
2004-04-11,53.38,BOKHTAR
2004-04-12,51.62,BOKHTAR
2004-04-13,48.62,BOKHTAR
2004-04-14,50.38,BOKHTAR
2004-04-15,69.44,BOKHTAR
2004-04-16,70.44,BOKHTAR
2004-04-17,58.44,BOKHTAR
2004-04-18,61.56,BOKHTAR
2004-04-19,80.62,BOKHTAR
2004-04-20,77.56,BOKHTAR
2004-04-21,85.5,BOKHTAR
2004-04-22,79.06,BOKHTAR
2004-04-23,81.69,BOKHTAR
2004-04-24,76.06,BOKHTAR
2004-04-25,62.88,BOKHTAR
2004-04-26,62.62,BOKHTAR
2004-04-27,61.75,BOKHTAR
2004-04-28,64.19,BOKHTAR
2004-04-29,71.75,BOKHTAR
2004-04-30,71.94,BOKHTAR
2004-05-01,65.19,BOKHTAR
2004-05-02,67.44,BOKHTAR
2004-05-03,83.38,BOKHTAR
2004-05-04,79.94,BOKHTAR
2004-05-05,64.75,BOKHTAR
2004-05-06,61.19,BOKHTAR
2004-05-07,63.62,BOKHTAR
2004-05-08,61.0,BOKHTAR
2004-05-09,64.69,BOKHTAR
2004-05-10,68.31,BOKHTAR
2004-05-11,67.94,BOKHTAR
2004-05-12,65.62,BOKHTAR
2004-05-13,60.88,BOKHTAR
2004-05-14,52.38,BOKHTAR
2004-05-15,66.44,BOKHTAR
2004-05-16,70.69,BOKHTAR
2004-05-17,68.38,BOKHTAR
2004-05-18,71.94,BOKHTAR
2004-05-19,71.5,BOKHTAR
2004-05-20,60.5,BOKHTAR
2004-05-21,56.5,BOKHTAR
2004-05-22,54.94,BOKHTAR
