Date,Relative Humidity (%),Temperature (C),Solar Radiation (kWh/m²),Wind Speed (m/s),Precipitation (mm),District
20180622,16.88,29.05,30.42,2.27,0.0,BOKHTAR
20180622,27.5,24.51,28.77,2.7,0.0,DUSHANBE
20180622,33.56,25.63,23.62,3.17,0.13,ISTARAVSHAN
20180622,35.75,24.76,29.7,3.24,0.25,JRASULOV
20180622,25.06,27.95,29.7,2.77,0.17,KHUJAND
20180622,25.25,22.44,30.73,2.53,0.0,KULOB
20180623,30.88,26.67,28.74,3.62,0.07,BGAFUROV
20180623,16.12,30.07,30.14,2.38,0.0,BOKHTAR
20180623,27.0,25.06,26.24,2.91,0.02,DUSHANBE
20180623,30.25,27.9,24.76,3.12,0.19,ISTARAVSHAN
20180623,30.88,26.67,28.74,3.62,0.07,JRASULOV
20180623,26.94,29.71,28.74,2.9,0.04,KHUJAND
20180623,22.94,23.14,30.78,2.88,0.0,KULOB
20180624,28.81,25.12,26.11,5.03,0.54,BGAFUROV
20180624,19.0,29.89,29.61,4.27,0.0,BOKHTAR
20180624,27.62,25.23,24.98,3.66,0.02,DUSHANBE
20180624,27.31,26.62,26.42,4.98,0.36,ISTARAVSHAN
20180624,28.81,25.12,26.11,5.03,0.54,JRASULOV
20180624,26.94,27.98,26.11,4.82,0.59,KHUJAND
20180624,26.38,22.78,27.6,4.44,0.06,KULOB
20180625,27.31,23.8,30.33,4.27,0.02,BGAFUROV
20180625,13.62,28.05,31.54,2.65,0.0,BOKHTAR
20180625,20.44,24.12,30.33,3.09,0.0,DUSHANBE
20180625,28.25,24.91,30.64,3.78,0.0,ISTARAVSHAN
20180625,27.31,23.8,30.33,4.27,0.02,JRASULOV
20180625,26.75,26.58,30.33,4.55,0.0,KHUJAND
20180625,22.06,21.97,31.87,3.28,0.0,KULOB
20180626,28.44,24.02,30.68,4.03,0.0,BGAFUROV
20180626,17.31,27.88,30.85,2.45,0.0,BOKHTAR
20180626,24.25,23.71,30.07,3.08,0.0,DUSHANBE
20180626,27.81,25.11,31.05,3.8,0.0,ISTARAVSHAN
20180626,28.44,24.02,30.68,4.03,0.0,JRASULOV
20180626,25.0,27.37,30.68,3.97,0.02,KHUJAND
20180626,23.06,21.7,31.26,2.8,0.0,KULOB
20180627,27.31,23.81,30.57,3.91,0.07,BGAFUROV
20180627,15.12,29.19,31.17,2.48,0.0,BOKHTAR
20180627,20.44,25.22,30.65,2.63,0.02,DUSHANBE
20180627,27.62,24.67,29.72,3.74,0.17,ISTARAVSHAN
20180627,27.31,23.81,30.57,3.91,0.07,JRASULOV
20180627,25.5,26.53,30.57,4.1,0.03,KHUJAND
20180627,22.56,22.6,31.5,2.61,0.0,KULOB
20180628,24.75,25.89,30.2,3.76,0.0,BGAFUROV
20180628,13.19,29.96,29.86,2.76,0.0,BOKHTAR
20180628,17.88,26.13,30.21,2.84,0.0,DUSHANBE
20180628,23.75,27.08,29.28,3.29,0.0,ISTARAVSHAN
20180628,24.75,25.89,30.2,3.76,0.0,JRASULOV
20180628,23.31,28.47,30.2,3.76,0.0,KHUJAND
20180628,21.06,23.6,30.13,2.95,0.0,KULOB
20180629,23.81,26.05,30.2,3.91,0.0,BGAFUROV
20180629,13.19,30.26,30.71,2.41,0.0,BOKHTAR
20180629,17.62,26.29,30.75,2.71,0.0,DUSHANBE
20180629,24.62,26.58,30.57,3.76,0.0,ISTARAVSHAN
20180629,23.81,26.05,30.2,3.91,0.0,JRASULOV
20180629,22.5,28.8,30.2,3.47,0.0,KHUJAND
20180629,22.75,24.3,31.03,2.88,0.0,KULOB
20180630,22.12,27.47,30.15,3.95,0.0,BGAFUROV
20180630,11.69,31.23,31.02,2.23,0.0,BOKHTAR
20180630,16.19,27.01,30.93,2.52,0.0,DUSHANBE
20180630,22.38,28.17,30.05,3.94,0.0,ISTARAVSHAN
20180630,22.12,27.47,30.15,3.95,0.0,JRASULOV
20180630,21.88,30.11,30.15,3.36,0.0,KHUJAND
20180630,20.56,25.26,31.18,2.52,0.0,KULOB
20180701,20.5,28.62,30.54,4.21,0.0,BGAFUROV
20180701,11.88,31.98,31.29,2.3,0.0,BOKHTAR
20180701,18.0,27.66,31.66,2.92,0.0,DUSHANBE
20180701,19.81,29.61,31.87,3.97,0.0,ISTARAVSHAN
20180701,20.5,28.62,30.54,4.21,0.0,JRASULOV
20180701,18.94,31.38,30.54,3.9,0.0,KHUJAND
20180701,18.94,25.37,31.73,2.79,0.0,KULOB
20180702,24.5,27.66,30.68,4.59,0.0,BGAFUROV
20180702,13.88,32.09,31.32,2.76,0.0,BOKHTAR
20180702,19.69,27.91,30.59,3.21,0.0,DUSHANBE
20180702,24.0,28.78,30.52,4.06,0.0,ISTARAVSHAN
20180702,24.5,27.66,30.68,4.59,0.0,JRASULOV
20180702,25.38,30.23,30.68,4.61,0.0,KHUJAND
20180702,19.81,25.6,31.34,2.77,0.0,KULOB
20180703,30.62,26.29,30.03,4.52,0.0,BGAFUROV
20180703,18.88,30.72,27.88,3.07,0.0,BOKHTAR
20180703,25.38,26.49,26.99,3.28,0.01,DUSHANBE
20180703,30.5,27.26,27.59,4.17,0.0,ISTARAVSHAN
20180703,30.62,26.29,30.03,4.52,0.0,JRASULOV
20180703,29.62,28.97,30.03,4.52,0.0,KHUJAND
20180703,26.62,24.09,27.44,3.3,0.0,KULOB
20180704,28.94,25.97,29.91,3.47,0.0,BGAFUROV
20180704,21.69,30.22,28.27,2.35,0.0,BOKHTAR
20180704,27.69,25.81,24.93,2.83,0.0,DUSHANBE
20180704,28.44,27.02,28.79,3.51,0.0,ISTARAVSHAN
20180704,28.94,25.97,29.91,3.47,0.0,JRASULOV
20180704,28.12,28.83,29.91,2.9,0.0,KHUJAND
20180704,30.38,23.66,27.81,2.22,0.11,KULOB
20180705,24.0,27.33,29.32,3.2,0.0,BGAFUROV
20180705,22.12,31.05,29.07,2.19,0.29,BOKHTAR
20180705,27.06,26.55,27.35,2.45,0.17,DUSHANBE
20180705,23.88,28.28,27.77,3.3,0.0,ISTARAVSHAN
20180705,24.0,27.33,29.32,3.2,0.0,JRASULOV
20180705,24.75,29.84,29.32,2.23,0.01,KHUJAND
20180705,33.69,24.08,27.66,2.2,0.18,KULOB
20180706,20.56,28.83,30.48,3.08,0.0,BGAFUROV
20180706,20.5,31.8,28.47,2.42,0.0,BOKHTAR
20180706,25.38,27.72,30.04,2.52,0.0,DUSHANBE
20180706,19.25,29.76,29.94,3.22,0.0,ISTARAVSHAN
20180706,20.56,28.83,30.48,3.08,0.0,JRASULOV
20180706,18.06,31.66,30.48,2.48,0.0,KHUJAND
20180706,29.31,25.23,28.57,2.05,0.0,KULOB
20180707,18.31,29.9,30.81,3.58,0.0,BGAFUROV
20180707,16.19,33.58,30.19,2.7,0.0,BOKHTAR
20180707,20.5,29.62,29.63,2.87,0.0,DUSHANBE
20180707,16.0,30.73,29.17,3.6,0.0,ISTARAVSHAN
20180707,18.31,29.9,30.81,3.58,0.0,JRASULOV
20180707,15.88,32.33,30.81,2.7,0.0,KHUJAND
20180707,25.25,27.2,30.12,2.6,0.0,KULOB
20180708,16.44,31.08,30.25,3.41,0.76,BGAFUROV
20180708,13.56,34.12,30.5,2.62,0.0,BOKHTAR
20180708,18.06,30.43,30.05,2.84,0.01,DUSHANBE
20180708,14.38,31.92,29.91,3.54,0.05,ISTARAVSHAN
20180708,16.44,31.08,30.25,3.41,0.76,JRASULOV
20180708,14.06,33.58,30.25,2.5,0.1,KHUJAND
20180708,23.06,27.75,30.18,2.79,0.18,KULOB
20180709,14.5,31.68,29.88,4.12,0.0,BGAFUROV
20180709,11.19,35.26,29.42,2.68,0.0,BOKHTAR
20180709,15.0,31.67,29.71,2.89,0.0,DUSHANBE
20180709,12.81,32.57,29.09,4.45,0.0,ISTARAVSHAN
20180709,14.5,31.68,29.88,4.12,0.0,JRASULOV
20180709,13.88,33.8,29.88,3.52,0.0,KHUJAND
20180709,19.62,28.71,30.62,2.73,0.5,KULOB
20180710,15.12,32.02,29.61,4.23,0.0,BGAFUROV
20180710,13.44,34.8,30.13,2.62,0.0,BOKHTAR
20180710,17.94,31.18,29.06,3.02,0.0,DUSHANBE
20180710,13.38,33.31,27.71,4.23,0.0,ISTARAVSHAN
20180710,15.12,32.02,29.61,4.23,0.0,JRASULOV
20180710,14.19,34.17,29.61,3.88,0.0,KHUJAND
20180710,19.06,28.93,30.49,2.82,0.03,KULOB
20180711,18.44,31.4,28.77,4.91,0.14,BGAFUROV
20180711,13.12,34.85,30.02,2.78,0.0,BOKHTAR
20180711,16.69,31.3,27.21,3.16,0.03,DUSHANBE
20180711,17.62,32.44,27.36,4.88,0.34,ISTARAVSHAN
20180711,18.44,31.4,28.77,4.91,0.14,JRASULOV
20180711,16.88,34.13,28.77,5.05,0.06,KHUJAND
20180711,18.75,28.76,30.47,2.99,0.0,KULOB
20180712,20.19,29.1,28.64,4.42,0.0,BGAFUROV
20180712,16.12,33.89,29.81,3.58,0.0,BOKHTAR
20180712,18.06,30.58,29.58,3.96,0.0,DUSHANBE
20180712,19.81,30.0,29.56,4.17,0.0,ISTARAVSHAN
20180712,20.19,29.1,28.64,4.42,0.0,JRASULOV
20180712,20.19,31.37,28.64,4.19,0.0,KHUJAND
20180712,19.56,27.79,30.05,3.42,0.0,KULOB
20180713,22.19,29.55,29.26,3.78,0.0,BGAFUROV
20180713,17.94,32.83,28.89,2.49,0.0,BOKHTAR
20180713,21.06,29.28,28.6,3.09,0.0,DUSHANBE
20180713,20.75,30.87,29.72,3.34,0.0,ISTARAVSHAN
20180713,22.19,29.55,29.26,3.78,0.0,JRASULOV
20180713,22.06,31.91,29.26,3.7,0.0,KHUJAND
20180713,22.94,26.77,29.54,2.75,0.08,KULOB
20180714,22.69,30.23,24.52,3.8,0.0,BGAFUROV
20180714,16.62,34.54,29.72,2.66,0.0,BOKHTAR
20180714,18.88,30.62,28.12,3.16,0.0,DUSHANBE
20180714,20.94,31.48,26.88,3.79,0.0,ISTARAVSHAN
20180714,22.69,30.23,24.52,3.8,0.0,JRASULOV
20180714,21.0,32.86,24.52,4.12,0.0,KHUJAND
20180714,22.75,28.38,29.52,2.94,0.0,KULOB
20180715,23.62,30.41,28.88,3.94,0.0,BGAFUROV
20180715,17.38,34.81,28.87,2.59,0.0,BOKHTAR
20180715,21.19,31.13,29.18,3.09,0.0,DUSHANBE
20180715,21.38,31.8,28.82,3.7,0.0,ISTARAVSHAN
20180715,23.62,30.41,28.88,3.94,0.0,JRASULOV
20180715,20.56,33.61,28.88,3.83,0.0,KHUJAND
20180715,20.69,28.95,29.79,2.93,0.0,KULOB
20180716,22.81,29.45,28.27,4.22,0.0,BGAFUROV
20180716,15.94,34.94,28.81,2.32,0.0,BOKHTAR
20180716,18.06,31.71,27.52,2.84,0.0,DUSHANBE
20180716,22.0,30.12,28.38,4.09,0.0,ISTARAVSHAN
20180716,22.81,29.45,28.27,4.22,0.0,JRASULOV
20180716,20.56,32.19,28.27,4.23,0.0,KHUJAND
20180716,21.0,28.69,29.22,3.16,0.0,KULOB
20180717,22.12,29.48,29.69,4.29,0.0,BGAFUROV
20180717,15.44,34.48,29.12,2.53,0.0,BOKHTAR
20180717,18.06,31.23,28.44,2.91,0.0,DUSHANBE
20180717,21.31,30.32,30.16,4.28,0.0,ISTARAVSHAN
20180717,22.12,29.48,29.69,4.29,0.0,JRASULOV
20180717,21.94,31.87,29.69,4.2,0.0,KHUJAND
20180717,20.69,28.33,29.42,3.05,0.0,KULOB
20180718,22.25,30.18,29.43,3.62,0.0,BGAFUROV
20180718,15.12,34.07,29.04,2.16,0.0,BOKHTAR
20180718,16.5,30.92,29.43,2.57,0.0,DUSHANBE
20180718,22.0,30.94,28.5,3.69,0.0,ISTARAVSHAN
20180718,22.25,30.18,29.43,3.62,0.0,JRASULOV
20180718,21.44,32.52,29.43,2.77,0.0,KHUJAND
20180718,18.69,28.21,29.45,2.68,0.0,KULOB
20180719,20.81,31.04,26.74,3.73,0.0,BGAFUROV
20180719,14.88,34.88,29.43,2.17,0.0,BOKHTAR
20180719,17.31,31.62,28.13,2.42,0.0,DUSHANBE
20180719,20.06,31.7,26.93,3.9,0.0,ISTARAVSHAN
20180719,20.81,31.04,26.74,3.73,0.0,JRASULOV
20180719,20.5,33.05,26.74,3.36,0.0,KHUJAND
20180719,18.69,28.56,29.33,2.83,0.0,KULOB
20180720,17.88,30.07,29.94,4.1,0.0,BGAFUROV
20180720,15.5,35.01,30.02,2.34,0.0,BOKHTAR
20180720,19.81,31.47,27.67,2.62,0.0,DUSHANBE
20180720,16.5,30.73,28.88,3.96,0.0,ISTARAVSHAN
20180720,17.88,30.07,29.94,4.1,0.0,JRASULOV
20180720,19.25,31.54,29.94,3.58,0.0,KHUJAND
20180720,19.44,28.51,29.76,2.78,0.0,KULOB
20180721,15.0,30.19,29.87,3.73,0.0,BGAFUROV
20180721,13.25,35.65,29.22,2.54,0.0,BOKHTAR
20180721,17.19,32.34,29.53,2.7,0.0,DUSHANBE
20180721,14.62,30.86,30.13,3.55,0.0,ISTARAVSHAN
20180721,15.0,30.19,29.87,3.73,0.0,JRASULOV
20180721,16.88,31.83,29.87,3.06,0.0,KHUJAND
20180721,19.5,29.26,29.66,2.86,0.0,KULOB
20180722,13.94,31.4,28.8,3.75,0.0,BGAFUROV
20180722,12.88,36.16,30.02,2.59,0.0,BOKHTAR
20180722,13.5,32.19,30.0,3.12,0.0,DUSHANBE
20180722,13.44,32.6,30.37,3.63,0.0,ISTARAVSHAN
20180722,13.94,31.4,28.8,3.75,0.0,JRASULOV
20180722,14.69,33.52,28.8,3.52,0.0,KHUJAND
20180722,18.0,30.06,30.02,3.07,0.0,KULOB
20180723,19.38,32.23,27.55,4.52,0.0,BGAFUROV
20180723,13.0,36.44,28.96,2.9,0.0,BOKHTAR
20180723,15.75,32.63,28.46,3.57,0.01,DUSHANBE
20180723,18.94,33.15,26.99,4.22,0.0,ISTARAVSHAN
20180723,19.38,32.23,27.55,4.52,0.0,JRASULOV
20180723,18.94,34.28,27.55,4.73,0.0,KHUJAND
20180723,16.44,30.58,29.34,3.12,0.0,KULOB
20180724,22.0,27.56,28.97,4.64,0.0,BGAFUROV
20180724,16.69,35.49,27.67,3.43,0.14,BOKHTAR
20180724,18.5,32.0,28.6,3.63,0.3,DUSHANBE
20180724,21.88,28.0,27.39,4.23,0.05,ISTARAVSHAN
20180724,22.0,27.56,28.97,4.64,0.0,JRASULOV
20180724,21.31,29.37,28.97,4.88,0.0,KHUJAND
20180724,18.0,29.56,28.39,3.62,0.0,KULOB
20180725,23.06,24.99,29.6,4.16,0.0,BGAFUROV
20180725,14.44,31.47,28.2,2.96,0.0,BOKHTAR
20180725,15.06,28.51,26.97,3.59,0.0,DUSHANBE
20180725,25.81,25.06,29.49,3.84,0.0,ISTARAVSHAN
20180725,23.06,24.99,29.6,4.16,0.0,JRASULOV
20180725,25.75,26.19,29.6,4.19,0.0,KHUJAND
20180725,17.19,26.61,28.52,3.48,0.0,KULOB
20180726,27.81,24.48,28.32,4.14,0.09,BGAFUROV
20180726,17.19,29.73,28.35,3.24,0.0,BOKHTAR
20180726,18.25,26.41,26.75,3.62,0.0,DUSHANBE
20180726,28.69,24.78,27.96,4.16,0.01,ISTARAVSHAN
20180726,27.81,24.48,28.32,4.14,0.09,JRASULOV
20180726,29.88,26.08,28.32,3.72,0.01,KHUJAND
20180726,20.44,24.38,27.86,3.7,0.0,KULOB
20180727,23.62,24.6,29.29,3.76,0.02,BGAFUROV
20180727,18.94,29.25,28.49,2.62,0.03,BOKHTAR
20180727,21.44,26.26,25.66,2.91,0.12,DUSHANBE
20180727,22.94,25.07,27.79,3.73,0.01,ISTARAVSHAN
20180727,23.62,24.6,29.29,3.76,0.02,JRASULOV
20180727,22.94,26.34,29.29,2.91,0.0,KHUJAND
20180727,23.62,23.56,29.16,3.0,0.03,KULOB
20180728,22.38,25.57,28.66,3.66,0.5,BGAFUROV
20180728,15.25,29.21,28.64,2.84,0.01,BOKHTAR
20180728,19.44,26.08,25.26,2.6,0.11,DUSHANBE
20180728,20.88,25.89,26.94,4.07,0.05,ISTARAVSHAN
20180728,22.38,25.57,28.66,3.66,0.5,JRASULOV
20180728,22.56,27.27,28.66,2.85,0.08,KHUJAND
20180728,25.19,23.24,28.76,2.84,0.22,KULOB
20180729,24.5,25.96,28.13,3.23,0.23,BGAFUROV
20180729,13.5,28.92,28.88,2.35,0.0,BOKHTAR
20180729,17.0,25.46,27.5,2.7,0.06,DUSHANBE
20180729,21.44,26.74,26.93,3.59,0.51,ISTARAVSHAN
20180729,24.5,25.96,28.13,3.23,0.23,JRASULOV
20180729,20.44,28.85,28.13,2.24,0.08,KHUJAND
20180729,19.19,23.08,29.43,2.77,0.04,KULOB
20180730,22.25,26.07,28.93,3.58,0.02,BGAFUROV
20180730,14.25,30.15,28.99,2.16,0.01,BOKHTAR
20180730,16.5,26.46,28.01,2.54,0.08,DUSHANBE
20180730,21.25,26.91,28.48,3.66,0.01,ISTARAVSHAN
20180730,22.25,26.07,28.93,3.58,0.02,JRASULOV
20180730,19.69,28.88,28.93,2.8,0.0,KHUJAND
20180730,16.38,23.71,29.75,2.6,0.01,KULOB
20180731,20.06,26.15,27.43,3.93,0.0,BGAFUROV
20180731,15.44,29.92,28.9,2.78,0.0,BOKHTAR
20180731,18.0,26.6,27.75,2.91,0.0,DUSHANBE
20180731,18.81,26.63,26.44,4.13,0.0,ISTARAVSHAN
20180731,20.06,26.15,27.43,3.93,0.0,JRASULOV
20180731,19.25,28.23,27.43,3.29,0.0,KHUJAND
20180731,18.44,23.79,29.22,3.11,0.0,KULOB
20180801,17.44,25.79,26.05,4.26,0.0,BGAFUROV
20180801,13.56,28.51,28.77,2.58,0.0,BOKHTAR
20180801,15.31,25.48,26.42,2.94,0.0,DUSHANBE
20180801,16.81,26.4,22.87,4.14,0.0,ISTARAVSHAN
20180801,17.44,25.79,26.05,4.26,0.0,JRASULOV
20180801,17.5,27.69,26.05,3.77,0.0,KHUJAND
20180801,17.56,22.91,29.08,3.25,0.0,KULOB
20180802,21.62,25.87,26.94,4.04,0.0,BGAFUROV
20180802,14.88,28.73,28.95,2.71,0.0,BOKHTAR
20180802,16.56,25.15,26.9,2.98,0.0,DUSHANBE
20180802,21.25,26.78,24.76,3.96,0.0,ISTARAVSHAN
20180802,21.62,25.87,26.94,4.04,0.0,JRASULOV
20180802,21.31,28.76,26.94,3.45,0.0,KHUJAND
20180802,18.19,22.85,29.11,3.19,0.0,KULOB
20180803,26.0,25.91,28.53,3.83,0.0,BGAFUROV
20180803,17.44,29.5,28.63,2.16,0.0,BOKHTAR
20180803,18.88,26.1,29.61,2.67,0.0,DUSHANBE
20180803,26.19,26.35,29.68,3.81,0.0,ISTARAVSHAN
20180803,26.0,25.91,28.53,3.83,0.0,JRASULOV
20180803,26.19,28.38,28.53,3.57,0.0,KHUJAND
20180803,20.06,24.13,29.04,2.82,0.0,KULOB
20180804,24.62,26.46,28.59,3.7,0.0,BGAFUROV
20180804,15.5,30.38,28.9,2.18,0.0,BOKHTAR
20180804,17.94,26.97,29.23,2.83,0.0,DUSHANBE
20180804,24.75,27.31,29.78,3.5,0.0,ISTARAVSHAN
20180804,24.62,26.46,28.59,3.7,0.0,JRASULOV
20180804,23.44,29.31,28.59,3.22,0.0,KHUJAND
20180804,19.12,24.58,29.3,2.8,0.0,KULOB
20180805,23.31,28.05,28.06,3.57,0.0,BGAFUROV
20180805,15.56,31.21,28.87,2.45,0.0,BOKHTAR
20180805,16.94,28.23,28.97,2.92,0.0,DUSHANBE
20180805,23.06,28.69,29.58,3.57,0.0,ISTARAVSHAN
20180805,23.31,28.05,28.06,3.57,0.0,JRASULOV
20180805,23.0,30.29,28.06,2.98,0.0,KHUJAND
20180805,17.94,25.51,29.38,2.92,0.0,KULOB
20180806,22.38,28.94,27.66,3.91,0.0,BGAFUROV
20180806,17.0,31.94,28.71,2.77,0.0,BOKHTAR
20180806,19.19,28.88,28.56,2.98,0.0,DUSHANBE
20180806,21.25,30.01,29.47,3.69,0.0,ISTARAVSHAN
20180806,22.38,28.94,27.66,3.91,0.0,JRASULOV
20180806,22.75,30.9,27.66,3.3,0.0,KHUJAND
20180806,20.44,26.11,28.43,3.07,0.0,KULOB
20180807,22.81,28.9,26.6,4.25,0.0,BGAFUROV
20180807,18.31,32.01,27.29,2.94,0.0,BOKHTAR
20180807,19.81,28.67,27.45,3.38,0.0,DUSHANBE
20180807,21.81,30.01,26.48,3.91,0.0,ISTARAVSHAN
20180807,22.81,28.9,26.6,4.25,0.0,JRASULOV
20180807,22.56,30.7,26.6,4.34,0.0,KHUJAND
20180807,23.38,26.22,27.74,3.3,0.0,KULOB
20180808,24.12,28.19,26.67,3.55,0.0,BGAFUROV
20180808,20.88,30.37,26.96,2.33,0.0,BOKHTAR
20180808,22.25,27.22,25.79,2.91,0.0,DUSHANBE
20180808,23.25,28.98,26.15,3.77,0.0,ISTARAVSHAN
20180808,24.12,28.19,26.67,3.55,0.0,JRASULOV
20180808,22.75,30.53,26.67,3.08,0.0,KHUJAND
20180808,25.75,24.76,26.06,2.92,0.0,KULOB
20180809,24.81,28.34,26.63,3.83,0.0,BGAFUROV
20180809,20.19,31.71,25.69,1.93,0.0,BOKHTAR
20180809,22.69,28.05,27.22,2.42,0.0,DUSHANBE
20180809,24.56,28.96,27.22,3.83,0.0,ISTARAVSHAN
20180809,24.81,28.34,26.63,3.83,0.0,JRASULOV
20180809,24.5,30.72,26.63,3.2,0.0,KHUJAND
20180809,25.06,25.63,27.33,2.57,0.0,KULOB
20180810,23.56,29.04,26.42,3.68,0.0,BGAFUROV
20180810,18.19,33.09,27.28,2.21,0.0,BOKHTAR
20180810,21.56,29.39,27.8,2.83,0.0,DUSHANBE
20180810,21.75,29.87,28.63,3.54,0.0,ISTARAVSHAN
20180810,23.56,29.04,26.42,3.68,0.0,JRASULOV
20180810,20.38,32.03,26.42,3.29,0.0,KHUJAND
20180810,22.12,26.8,27.83,2.67,0.0,KULOB
20180811,23.19,29.81,26.22,4.73,0.0,BGAFUROV
20180811,17.75,33.2,27.64,2.73,0.0,BOKHTAR
20180811,21.12,29.72,26.74,3.03,0.0,DUSHANBE
20180811,22.69,30.68,27.53,4.2,0.0,ISTARAVSHAN
20180811,23.19,29.81,26.22,4.73,0.0,JRASULOV
20180811,23.81,31.62,26.22,5.12,0.0,KHUJAND
20180811,21.62,26.83,27.62,2.97,0.0,KULOB
20180812,35.5,24.37,25.32,4.2,0.59,BGAFUROV
20180812,20.5,32.08,23.27,3.48,0.01,BOKHTAR
20180812,25.62,28.12,22.23,3.62,0.12,DUSHANBE
20180812,32.38,25.28,22.32,3.71,0.05,ISTARAVSHAN
20180812,35.5,24.37,25.32,4.2,0.59,JRASULOV
20180812,30.25,27.18,25.32,4.91,0.13,KHUJAND
20180812,26.25,26.3,22.95,3.99,0.07,KULOB
20180813,26.06,24.67,27.56,3.14,0.01,BGAFUROV
20180813,23.12,28.1,25.12,2.53,0.0,BOKHTAR
20180813,29.75,25.15,24.78,3.12,0.01,DUSHANBE
20180813,23.44,25.29,28.43,2.71,0.0,ISTARAVSHAN
20180813,26.06,24.67,27.56,3.14,0.01,JRASULOV
20180813,22.06,27.22,27.56,2.41,0.0,KHUJAND
20180813,31.69,22.98,22.4,2.66,0.04,KULOB
20180814,23.62,26.51,26.9,3.09,0.0,BGAFUROV
20180814,22.19,29.41,25.1,2.34,0.0,BOKHTAR
20180814,24.69,26.05,25.69,2.81,0.0,DUSHANBE
20180814,22.69,27.05,27.16,2.95,0.0,ISTARAVSHAN
20180814,23.62,26.51,26.9,3.09,0.0,JRASULOV
20180814,23.25,28.31,26.9,2.66,0.0,KHUJAND
20180814,29.75,23.58,24.12,2.67,0.0,KULOB
20180815,23.44,27.37,26.47,3.26,0.0,BGAFUROV
20180815,20.06,30.56,27.15,2.46,0.0,BOKHTAR
20180815,21.25,27.64,26.59,2.83,0.0,DUSHANBE
20180815,21.56,28.28,28.16,3.23,0.0,ISTARAVSHAN
20180815,23.44,27.37,26.47,3.26,0.0,JRASULOV
20180815,19.81,30.04,26.47,2.9,0.0,KHUJAND
20180815,28.69,24.8,26.79,2.98,0.0,KULOB
20180816,20.94,27.04,26.65,3.79,0.0,BGAFUROV
20180816,18.38,31.11,26.34,2.5,0.0,BOKHTAR
20180816,19.94,28.03,26.98,2.97,0.0,DUSHANBE
20180816,19.88,27.69,27.95,3.71,0.0,ISTARAVSHAN
20180816,20.94,27.04,26.65,3.79,0.0,JRASULOV
20180816,19.94,28.87,26.65,3.51,0.0,KHUJAND
20180816,24.88,25.58,26.89,2.98,0.0,KULOB
20180817,21.31,26.05,24.07,4.1,0.03,BGAFUROV
20180817,17.75,31.35,25.99,2.73,0.0,BOKHTAR
20180817,19.62,27.69,24.86,3.08,0.0,DUSHANBE
20180817,22.5,26.35,23.13,4.12,0.0,ISTARAVSHAN
20180817,21.31,26.05,24.07,4.1,0.03,JRASULOV
20180817,23.38,27.73,24.07,3.62,0.0,KHUJAND
20180817,24.56,25.62,26.35,3.25,0.0,KULOB
20180818,21.06,26.21,25.97,3.93,0.0,BGAFUROV
20180818,17.19,29.18,26.53,2.45,0.0,BOKHTAR
20180818,19.0,26.17,26.08,3.06,0.0,DUSHANBE
20180818,20.62,26.27,26.29,3.94,0.0,ISTARAVSHAN
20180818,21.06,26.21,25.97,3.93,0.0,JRASULOV
20180818,20.19,27.7,25.97,3.05,0.0,KHUJAND
20180818,22.94,24.19,27.06,3.12,0.0,KULOB
20180819,17.38,26.17,26.11,3.55,0.0,BGAFUROV
20180819,12.75,29.77,26.53,2.16,0.0,BOKHTAR
20180819,14.31,26.41,27.2,2.76,0.0,DUSHANBE
20180819,16.88,26.64,27.84,3.55,0.0,ISTARAVSHAN
20180819,17.38,26.17,26.11,3.55,0.0,JRASULOV
20180819,16.44,28.68,26.11,2.82,0.0,KHUJAND
20180819,17.81,24.2,27.21,2.86,0.0,KULOB
20180820,19.06,28.19,23.87,3.65,0.0,BGAFUROV
20180820,13.31,30.67,27.18,2.73,0.0,BOKHTAR
20180820,14.12,27.31,26.04,3.27,0.0,DUSHANBE
20180820,18.5,29.31,25.82,3.98,0.0,ISTARAVSHAN
20180820,19.06,28.19,23.87,3.65,0.0,JRASULOV
20180820,19.62,30.58,23.87,3.93,0.0,KHUJAND
20180820,15.44,24.86,27.51,3.18,0.0,KULOB
20180821,41.38,21.63,23.14,4.23,0.02,BGAFUROV
20180821,26.44,27.09,25.17,2.84,0.0,BOKHTAR
20180821,27.75,23.97,23.96,3.38,0.0,DUSHANBE
20180821,40.94,22.11,24.06,4.21,0.01,ISTARAVSHAN
20180821,41.38,21.63,23.14,4.23,0.02,JRASULOV
20180821,35.25,24.4,23.14,5.05,0.0,KHUJAND
20180821,29.44,22.01,24.32,3.34,0.0,KULOB
20180822,27.94,21.65,25.37,3.67,0.0,BGAFUROV
20180822,24.81,26.41,25.87,2.58,0.0,BOKHTAR
20180822,29.62,23.51,24.44,2.74,0.0,DUSHANBE
20180822,26.44,21.79,25.56,3.62,0.0,ISTARAVSHAN
20180822,27.94,21.65,25.37,3.67,0.0,JRASULOV
20180822,21.69,23.87,25.37,3.16,0.0,KHUJAND
20180822,31.94,21.53,25.84,2.65,0.0,KULOB
20180823,21.94,22.8,24.48,3.62,0.0,BGAFUROV
20180823,23.38,26.56,25.98,2.41,0.0,BOKHTAR
20180823,29.0,23.33,25.75,2.87,0.0,DUSHANBE
20180823,20.94,23.03,26.28,3.77,0.0,ISTARAVSHAN
20180823,21.94,22.8,24.48,3.62,0.0,JRASULOV
20180823,20.81,24.34,24.48,2.91,0.0,KHUJAND
